Price,ret_1,ret_3,ret_5,ma_dist_10,ma_dist_20,mfi_14,atr_14,rolling_vol_20,vol_change_5
2021-03-15,-0.008294245132849582,-0.0014094830471122685,0.01850714546308575,0.0024509727858460445,-0.006108312930542295,-0.1957934472324169,0.03769091138036178,0.02896779434360363,1.3209711315919925
2021-03-16,-0.008973463212647659,-0.03069960069178918,-0.007494625934571051,-0.007733602777420409,-0.011274271560857595,-0.08543334886226503,0.03742068399407991,0.025718777128575804,0.6884140032599283
2021-03-17,-0.013441389480671972,-0.030709097826169145,-0.023824335740431808,-0.02054049011250563,-0.02138326406056634,-0.18129031595054684,0.035802557704243336,0.025379023529605967,0.8153164575867488
2021-03-18,-0.012650061531684294,-0.03506491422500391,-0.05679105170414546,-0.028249987926703975,-0.029837100039690322,-0.36833860696118137,0.03643226672694577,0.02541394533670489,0.8195016293062863
2021-03-19,0.010380710037014134,-0.015710740975342075,-0.032978449320839286,-0.016707468578865344,-0.016344550648318416,-0.33558897939530796,0.03348411655052975,0.025609827480946847,1.2922558712882797
2021-03-22,-0.01393488872095844,-0.016204240215628645,-0.03861909290894826,-0.028400492265620886,-0.027754204007518758,-0.336313385262653,0.033899128475844184,0.024597229234133516,1.0397599662696488
2021-03-23,0.019838149366543354,0.01628397068259898,-0.009807480329757248,-0.007216105012410255,-0.009020675045086747,-0.19668722664215565,0.033907899922762476,0.023272597277199793,1.0524774880889551
2021-03-24,-0.033615994129925775,-0.02771273348434099,-0.029982084979011153,-0.03491337419556639,-0.04115866392993996,-0.32311611286524083,0.03483456124267432,0.024494488352770467,0.9244628420463082
2021-03-25,-0.016845568687714786,-0.03062341345109734,-0.034177592135041644,-0.04238020907753454,-0.053655978327706286,-0.3323025621091784,0.036254157031215026,0.022146664243543394,1.221580602080216
2021-03-26,0.005169617111870837,-0.045291945705769866,-0.03938868506018497,-0.03041238526105318,-0.044033000195880245,-0.20660137975452358,0.035069757801798156,0.020982284015101126,0.8271055415359925
2021-03-30,-0.004090345017425165,-0.015766296593269214,-0.02954414135665171,-0.027747681500178485,-0.046011887806852045,-0.15050235022366806,0.035269995808442055,0.016255402403351583,1.432695836399593
2021-03-31,0.0030154808704518023,0.0040947529648974286,-0.04636680985274316,-0.019285280510566,-0.041085078284743864,-0.3028619244080815,0.03442129927508894,0.016212177585016266,0.8329253987793965
2021-04-01,0.022050606268841748,0.020975742121868472,0.009299790546024643,0.00468523587350881,-0.018474165520681776,-0.30978673950832614,0.03379081780408844,0.017059684880875895,0.7412184281088577
2021-04-05,-0.03969781616393347,-0.014631729024639798,-0.013552456930194119,-0.02983765518846146,-0.052193460348404004,-0.304847607007836,0.035570968908100395,0.017391011802952345,0.9740245423278148
2021-04-06,-0.01078380004463043,-0.028431009939722023,-0.029505874086695336,-0.03362838548100504,-0.0585245069030519,-0.2672922407404694,0.03391777789861568,0.01692504213782418,0.7329704895727964
2021-04-07,0.015152331854766565,-0.03532928435379734,-0.010263197214503524,-0.014949288410706623,-0.04132105322177062,-0.2556940470390387,0.03418090213044028,0.01742935119977,1.0200364966820563
2021-04-08,-0.009709297179579109,-0.005340765369442945,-0.022987975264534503,-0.017584426735165446,-0.046486699206764584,-0.16102050674344626,0.03439387990464883,0.016827633530304864,0.6959253279297493
2021-04-09,-0.019855198169013467,-0.014412163493825979,-0.06489377970238996,-0.031566011857880494,-0.06015383829645762,-0.15863613953089156,0.033367906531477205,0.01708053772657625,0.9731605103979257
2021-04-12,-0.05001823125872262,-0.07958272660731523,-0.07521419479717899,-0.07086892015830545,-0.09806873225967976,-0.12839088819374622,0.03684372462447427,0.01865954148886846,1.1685869238699915
2021-04-13,0.039184477605377764,-0.030688951822358326,-0.02524591714717076,-0.028455465930624455,-0.05602441082598839,-1.585187391043519e-05,0.03695700667952774,0.02149378930769853,1.0052407168622344
2021-04-15,0.011805922510660963,0.0009721688573159896,-0.028592326491276538,-0.013073433798134427,-0.039633010752284085,-0.010591537316591938,0.03584512052947715,0.021865103458614345,1.1849867434834174
2021-04-16,0.00052319001249171,0.051513590128530365,-0.018359839299205705,-0.008423616553165402,-0.0343782403265626,0.11931093007568094,0.03429469330824308,0.021885402012592182,0.9090786636290685
2021-04-19,-0.031960800770860255,-0.019631688247707665,-0.030465441901052454,-0.030296177511174662,-0.059339977219951184,0.14827633891606454,0.03621296963046165,0.022645452444668843,1.1988779015469926
2021-04-20,0.00553879329937839,-0.025898817458990083,0.025091582657048712,-0.019998557166756276,-0.04949417352703504,0.14097911650919243,0.03657736489930883,0.022721068930402894,0.8812689868390406
2021-04-22,0.0106072986321813,-0.01581470883930051,-0.0034855963161478957,-0.006680353993398501,-0.03460294432471601,-0.08755091768550059,0.03665229288040192,0.02272914058097643,1.2684610164425316
2021-04-23,0.019022338131067403,0.035168430062627085,0.003730819304258594,0.014982469469946613,-0.012818558760155724,0.08742659810483616,0.0375735570462131,0.02322744581856495,1.1922669109881365
2021-04-26,0.0424324646966314,0.07206210145988012,0.04564009398839828,0.05596811480521036,0.032255794196423083,0.12534284308424049,0.03713430136335044,0.024898025826223073,1.2054135807557975
2021-04-27,-0.0012858643482070008,0.06016893847949197,0.07631503041105166,0.04965032531539065,0.03144992511083449,-0.023029268295166078,0.03557390212371612,0.02376829614926073,1.9553929612304684
2021-04-28,0.012218792520614408,0.053365392869038894,0.0829950296322877,0.051112173556602705,0.04308831958523788,0.22329308608309048,0.03578237633354615,0.023603430241990415,1.6807834465061
2021-04-29,0.015761458305812458,0.026694386478219808,0.08814918930591874,0.05863388135656623,0.05800724245205341,0.2574538452968687,0.034865376765981004,0.023820537734236737,0.7748919450270342
