Price,ret_1,ret_3,ret_5,ma_dist_10,ma_dist_20,mfi_14,atr_14,rolling_vol_20,vol_change_5
2021-03-15,-0.006815177802681368,-0.014033681378593501,-0.011107478119509458,-0.023157412887569475,0.0013743102002704063,0.5389490696205306,0.04192582359565693,0.0248674479011547,0.7367542336678986
2021-03-16,-0.014464806336084542,-0.0463203077956509,-0.048746256358607784,-0.03634871339762556,-0.014069254580788015,0.4750806757709319,0.041231672043503906,0.02380094048934797,0.6382827007265579
2021-03-17,-0.025293971902118562,-0.04657395604088445,-0.05379245961679659,-0.054538895198436965,-0.03789382267457205,0.4090285438959864,0.042914755296085925,0.02429813270395805,0.8107111065543533
2021-03-18,-0.029120284761061793,-0.06887906299926484,-0.10073456445883115,-0.07045911190244714,-0.06451838064860016,0.31366754133020097,0.04643294886622453,0.02458349574904266,1.204102136843544
2021-03-19,0.029831551590299158,-0.024582705072881024,-0.04586268921164692,-0.032605711858603725,-0.03571003084407947,0.4055480089974168,0.046439587930291834,0.025211052790610543,1.2286171513390476
2021-03-22,0.022730920153284973,0.023442186982522463,-0.016316591255680565,-0.007633584337125008,-0.014195475985744246,0.38470295327640824,0.046190265961026204,0.025739401425590377,1.1801846727759406
2021-03-23,0.005314977507002036,0.0578774492505865,0.0034631925874061475,0.0022869675081385364,-0.01094129147392314,0.3001633335317817,0.043969976413787464,0.025152875996974196,0.7804973079655272
2021-03-24,-0.0023075375697680376,0.02573836009051906,0.02644962691975672,0.002756403255821875,-0.01342334353974651,-0.042563641559703456,0.04032604555496841,0.02392382185152203,0.9374136570250101
2021-03-25,-0.0391006640006789,-0.03609322406344485,0.01646924768013948,-0.027450189499838424,-0.04914188162740418,-0.2858341357519555,0.04188257928866493,0.025321107527122855,0.8988690700869145
2021-03-26,0.025846385545525274,-0.015561816024921559,0.012484081635365568,0.0014065912400252252,-0.02295093129642163,-0.07428584159954639,0.03864033241503305,0.02602819610879428,1.3005410511851598
2021-03-30,-0.015094614853619123,-0.02834889330877259,-0.025341453371538456,-0.009439392603490467,-0.0369716559492453,-0.22248854504351243,0.03831139419364116,0.025448751705884978,0.672032578268901
2021-03-31,0.008989811149164084,0.01974158184107038,-0.021666619729376568,0.001344279485189459,-0.026972488182818232,-0.11277457830615731,0.0361853337088857,0.0249535872446628,0.5083860048983214
2021-04-01,0.011241309481359464,0.005136505776904455,-0.008117772678249034,0.01080484210987439,-0.013701139904564792,-0.1676901025031792,0.03479940121858658,0.024062673795172424,0.6410419524939809
2021-04-05,-0.024279303414573867,-0.00404818278405035,0.0067035879078560555,-0.015665714439167585,-0.032447937196963754,-0.09422148665425013,0.03478543628011915,0.023258621685413275,0.69826548133087
2021-04-06,0.02614064310113199,0.013102649167917495,0.006997845463462546,0.008438817755539898,-0.002689158367096231,0.04755735582171923,0.034718088451870174,0.02417783819767817,1.3960681665622914
