Date,ret_1,ret_3,ret_5,ma_dist_10,ma_dist_20,mfi_14,atr_14,rolling_vol_20,vol_change_5
2021-12-07,-0.011980152624047512,-0.030949428652245273,0.06632082094235402,0.002170766598958149,-0.011304046314524911,0.11233582498881219,0.05661938356110565,0.032948291533935026,1.319115702419713
2021-12-08,0.003089788414895928,-0.0480244134603168,0.020670102171263156,0.0052228199711746885,-0.0066128624327194754,0.15572203552023012,0.053870080501532254,0.032951285237552114,1.0151872072476988
2021-12-09,-0.04126854781209372,-0.050158912021245255,-0.06912818804944303,-0.028599524037932787,-0.043054378501778776,0.18905759756922136,0.05565628943681073,0.034072776229668124,0.5038311105905704
2021-12-10,0.012944486531831592,-0.025234272865366156,-0.07634847474057888,-0.015117913317721748,-0.025188515773901896,0.2757021511607451,0.05217258652701253,0.03254361843237717,0.5035470711977907
2021-12-13,0.0030019403685620544,-0.025322120911700045,-0.03421248512085153,-0.015396313305017305,-0.01868672833505154,0.2575232657578169,0.04895922367377105,0.03190847359229224,0.32517503028757255
2021-12-14,-0.01594642690039366,0.0,-0.038178759397197795,-0.03357145325335767,-0.02996273813938059,0.16065848411119008,0.049190237087332576,0.03201907354759954,0.7868529204347758
2021-12-15,-0.015002058318237187,-0.027946544850068897,-0.056270606130330955,-0.044665413768557746,-0.03947204529038587,0.05828113661301245,0.045921876994555653,0.032085011678550435,1.0380007695521725
2021-12-16,0.012121246882106904,-0.01882723833652399,-0.002880811436130291,-0.025982702610369727,-0.025160966921700847,0.1267732710615549,0.04635039079124007,0.03140802823442086,1.0931733978405183
2021-12-17,-0.027003034431535764,-0.029883845867666094,-0.04282833239949776,-0.04041757846198774,-0.04979627074434528,0.2728513238367617,0.04934997207963228,0.029872157301594073,1.7223918439430583
2021-12-20,-0.011396649114870478,-0.026278436664299396,-0.057226921882930305,-0.04259452720999328,-0.05888799899880119,-0.16033057133932274,0.04753507915825687,0.029952914713234018,0.8760391782039908
2021-12-21,0.03158900732456013,-0.006810676221846155,-0.009691487657976392,-0.007057224578999347,-0.026228362611097036,-0.20006227835055002,0.04634985248800105,0.028981921343151768,1.53153416938994
2021-12-22,0.0135755962978497,0.0337679545075395,0.018886166958110483,0.010388325974039552,-0.011084218619567746,-0.2663168300701757,0.04365412747181675,0.029202992635175774,0.7816389837461576
2021-12-23,0.0016839984698212615,0.04684860209223137,0.008448918545825005,0.011522799055263022,-0.006129146556497118,-0.3248344692840399,0.04380903867678821,0.028282324031420683,1.0978105872151338
2021-12-24,0.01734830911282268,0.03260790388049394,0.05280026209018362,0.02817410208159764,0.011187159647133784,-0.11901006413212827,0.042902023074030286,0.02648316936634423,1.4217350338341965
2021-12-27,0.02933228314119743,0.0483645907238417,0.09352919434625163,0.05479793869804795,0.0376257549037939,0.13032091752659553,0.04238454366065556,0.02553779808243629,0.9016262964299807
2021-12-28,-0.005152186240613769,0.041528406013406426,0.05678800078107751,0.04433573554112845,0.02844612821864761,0.3208426670230546,0.042799492122394346,0.02541939796430077,0.3032789262474375
2021-12-29,-0.0120170165732409,0.012163080327342856,0.031195387909986876,0.02668608001329145,0.015419520034245586,0.28363007840646676,0.041321439970671475,0.02330360128616993,1.0492053955082992
2021-12-30,-0.022135010018028634,-0.039304212831883276,0.00737637942213699,0.002629215557664498,-0.003951288202205553,0.29292881857231523,0.04252069106652918,0.020907787797855903,0.6275553561287159
2021-12-31,0.003834250503019855,-0.030317776088249752,-0.006137679187666075,0.0018836739645746229,0.0036487978643521797,0.32607302487245987,0.04327311115157877,0.020272582468839045,1.203209444616331
2022-01-03,-0.005004179369060723,-0.02330493888406964,-0.04047414169792429,-0.008226145621552796,0.0005939298753410346,0.24112514001383245,0.0418060313259984,0.018483833765014807,1.697232296787348
2022-01-04,0.013949200502422614,0.012779271636381699,-0.021372754954887725,0.002198156414288163,0.015294766352130432,0.3733386255839312,0.04188654677460045,0.018649619468879528,1.299544648917467
2022-01-05,-0.024371240056893763,-0.015426218923531809,-0.03372697843854071,-0.021688883709456087,-0.007147021448288589,0.23937171483620445,0.042207806095613566,0.01935929023714612,1.6497392953768526
2022-01-06,0.012927311511898045,0.0025052719574269167,0.0013353430913859445,-0.009811035480911126,0.005054604317733854,0.2057565431758387,0.03961635572817892,0.017251012770104702,0.39795841452897657
2022-01-07,0.025363725234220487,0.013919796689224632,0.022864817822586817,0.01391689215518927,0.029474585609030306,0.3036929258618767,0.03756709313469348,0.017924790068075368,0.6981804723503588
2022-01-10,0.031850229947608194,0.07014126669372676,0.05971922713925573,0.04464590201263336,0.05974851170871795,0.26932327643109544,0.035477998664962394,0.01918257974310272,0.5329289249469906
2022-01-11,-0.01061063973082793,0.04660331545100077,0.03515938690600511,0.03215939025839143,0.04532621840988511,0.26179231942670284,0.036993663522977456,0.018944087637349782,0.568277554729961
2022-01-12,-0.009919905462375686,0.011319684754404629,0.04961072150052313,0.02032789793790614,0.03159997914257702,0.15731709538401745,0.03675371714966436,0.01872206731102867,0.7783473889703224
2022-01-13,-0.0077483614775584195,-0.02827890667076201,0.028935048511066618,0.009405372539499508,0.021282870511562024,0.028333259424159537,0.03599786496859366,0.01875639281879593,0.45576307274640093
2022-01-14,-0.0030836697986480663,-0.02075193673858221,0.00048765347819812807,0.0039655560004944815,0.014645669725745875,-0.02655057993720533,0.03387980006599166,0.017510483401149985,0.8885684382945777
2022-01-17,0.01596418515381695,0.005132153877610511,-0.015398391315593141,0.015630004880225597,0.026066025189047957,-0.018569705667048027,0.03326324415404462,0.017353442483362447,0.9167836173869341
2022-01-18,-0.028723883387898372,-0.015843368032729496,-0.0335116349726636,-0.01328815638889292,-0.0047924172806173655,0.050004802830929125,0.03567900014254118,0.0177026809450668,0.8584146569392506
2022-01-19,0.03271534939239517,0.019955651158313836,0.00912361988210733,0.013631373137499085,0.025423172576818875,0.18379964398044507,0.03801329561245326,0.01884990079717854,2.0848785078637757
2022-01-20,0.011249517387646998,0.015240983392143656,0.02812149874731274,0.0193037425479721,0.03361243961332949,0.18122841438802267,0.03862341522822246,0.018940955940074975,1.4968623712114564
2022-01-21,-0.027149600772550013,0.01681526600749208,0.0040555677734107985,-0.00844352868135195,0.0048641150652436625,0.1455181475241126,0.04146719252949204,0.019796630859744174,2.063458532043352
2022-01-24,-0.025081207901544396,-0.04098129128644753,-0.03698982528195064,-0.027948066570652352,-0.018404860560938013,-0.19751820754439692,0.04377727382756283,0.01944304432981366,2.124497684320729
2022-01-25,0.010732387672006556,-0.04149842100208781,0.002466445777954355,-0.014405918534070975,-0.006955656595076229,0.15468269205411814,0.04437744750767711,0.01961642313112922,1.4227976326935505
2022-01-27,-0.01856508135758291,-0.032913901587120604,-0.048813984972023716,-0.0287301634466785,-0.024075566671266434,-0.08841054087770303,0.04556753089686182,0.01986544971937873,1.3588581762275012
2022-01-28,-0.011103828460273364,-0.018936522145849507,-0.07116733081994392,-0.035379775232380166,-0.034252911263555494,-0.17373562978064513,0.04758682509042406,0.019401029903679375,0.17397416950424455
2022-01-31,0.03621668138423473,0.006547771566378621,-0.007801048663159122,0.0005714343815995302,0.00039181272202439563,-0.17135358553378652,0.047525811108609095,0.02107316164052284,0.3431535697253805
2022-02-01,0.004233099464858274,0.029345952388819783,0.02151325870324354,0.006393155795514074,0.0032027701362269253,-0.1918755173867673,0.04688406065447184,0.02103628959576542,0.2080017665439412
2022-02-02,-0.014400581452797486,0.026049199396295738,-0.0036197104215605668,-0.007882070570345056,-0.01116458011818466,-0.19554841295674322,0.048600165722924485,0.021104212647856422,0.5648441805586821
2022-02-03,-0.005785530584659335,-0.015953012572598433,0.009159840351362974,-0.00965389492939332,-0.017781506217930166,-0.1962586214718094,0.04773352127896425,0.0203698598177855,0.6356590565517392
2022-02-04,-0.012847503874027891,-0.03303361591148459,0.00741616493760837,-0.015962775345633593,-0.030003947037081244,-0.24774146061121413,0.048602620542269194,0.020387815457295084,0.8884326625413081
2022-02-07,0.021102425441600615,0.0024693909829134153,-0.007698091005025642,0.006603648772023503,-0.00877628804923549,-0.23668241372015417,0.04796354922121673,0.020125697704235907,1.2998348667138475
2022-02-08,0.01355449944297342,0.02180942101054612,0.0016233089730894243,0.01796500422082847,0.006251279129572088,-0.17347812717673436,0.045857954894613515,0.018957482094891547,1.2988823184185307
2022-02-09,0.004370109433942423,0.03902703431851657,0.02039399985982939,0.02068743511052897,0.01139292536833258,-0.16439619417708612,0.04105527212307311,0.018872771559479008,1.8830997518459929
2022-02-10,0.04869773289278598,0.06662234176970165,0.07487726333727449,0.062445784426595166,0.05942449202573659,-0.0854508722207126,0.04093875707674009,0.021706613778293145,2.1603974643509574
2022-02-11,0.048782904938444165,0.10185074726517258,0.13650767214974663,0.09912403865091163,0.10648228852711293,0.12391195988648875,0.039115145121296456,0.02390949197962989,1.3751865423126506
2022-02-14,-0.05093863242191133,0.04654200540931888,0.06446661428623464,0.03855147862476846,0.048683712552182526,0.2882131767700781,0.04161068729944086,0.02696498121336794,0.5548420509287745
2022-02-15,0.013626418947933577,0.011470691464466446,0.06453853379119485,0.04575161193268238,0.060285983513813673,0.07620771443340231,0.041992524413259874,0.02690924357006598,0.5609122376613803
2022-02-16,0.007272795089320219,-0.030039418384657585,0.06744121944657255,0.0441362017501478,0.06331064021061414,0.4558221643407168,0.0414725630627553,0.02589313490622921,0.7887296408642588
2022-02-17,0.019879603103508448,0.04077881714076203,0.03862308965729502,0.0530663417804294,0.08048900333086392,0.5714355463092124,0.04042368147277101,0.02530504811558157,1.3911545394952474
2022-02-18,0.006637725791607345,0.03379012398443599,-0.0035220894895417504,0.0462684447700906,0.08374232932867384,0.5917665845772482,0.03977821123591051,0.02525351919818328,1.1708377151886602
2022-02-21,-0.0022078059934641874,0.024309522901651625,0.04520873693890533,0.03276161961223432,0.07612289029887619,0.6274180820958111,0.03975036562898784,0.02425853108032926,1.2267385076224202
2022-02-22,-0.035085973486218065,-0.030656053688074725,-0.0035036554952461436,-0.008698272580615752,0.03468149311336461,0.5045397263756212,0.04196550115919712,0.024997078928624315,1.2166672045092723
2022-02-23,0.028433712918170533,-0.008860066561511637,0.017657262333604262,0.011477075276692488,0.059063840056063695,0.5662771965589204,0.042166364291204385,0.025547536259368533,0.815144406517161
2022-02-24,-0.05127780196453862,-0.057930062532586146,-0.0535001427344429,-0.03769593346882373,0.0027553698573845537,0.5163489470963356,0.046291963040245486,0.02806510639642374,0.7106512575206629
2022-02-25,0.042039057742615654,0.019194968696247535,-0.018098810783434647,0.005827124617601108,0.039551138330917494,0.522889543927673,0.048021816692569205,0.02911013237018034,0.6262232752160832
2022-02-28,0.018392823085174217,0.009154078863251243,0.002501818295203592,0.019631434686207167,0.05331608713917769,0.5277631373281585,0.04968715688657767,0.028404364732642712,0.7268878939503314
2022-03-02,-0.0030912189788006115,0.05734066184898927,0.03449657280262097,0.013340950381246032,0.044985426184222875,0.5493348582092762,0.05229460023783056,0.02846496351220481,1.6827038743665934
2022-03-03,-0.005321499904696468,0.009980104201676996,0.0007413599797541462,0.0061139879139629275,0.03402306417219505,0.35415219807441245,0.05099621146435253,0.028212950868345042,1.327619856750725
2022-03-04,-0.024911350079451586,-0.03332406896294859,0.02710781186484118,-0.016057686169147142,0.004357126736200655,0.18023544023257243,0.05236937586314178,0.02892407066720395,1.0654417888283516
2022-03-07,-0.0509654457074431,-0.08119829569159107,-0.06589669158521756,-0.05722385142549261,-0.04772057659141002,0.14036091851474994,0.05497053663806753,0.03127740288485525,0.9903814694570472
2022-03-08,-0.047479708702634904,-0.12335650448952953,-0.13176922337302654,-0.08964622940724606,-0.09106137802116217,0.09653348880683012,0.05662546254167196,0.032844980423849875,1.0047504993393326
2022-03-09,0.04875817851072442,-0.04968697589935366,-0.0799198258835016,-0.039894461746736894,-0.046349879630235104,0.09005771888965854,0.05415886890495713,0.03456321732478663,0.6838457088404657
