Date,Ticker,Score,Actual_Return,Is_Top_Basket,Day_IC,Day_TBPR
2025-08-18,TATAELXSI,-0.061221,-1.785667,False,-0.0004,0.4375
2025-08-18,TATAPOWER,0.084725,-1.159328,True,-0.0004,0.4375
2025-08-18,TATASTEEL,0.04682,0.082906,False,-0.0004,0.4375
2025-08-18,TECHM,-0.112947,0.874297,False,-0.0004,0.4375
2025-08-18,TEXRAIL,0.094571,1.207838,True,-0.0004,0.4375
2025-08-18,TORNTPOWER,-0.05398,-0.83583,False,-0.0004,0.4375
2025-08-18,TRENT,-0.080628,-0.559331,False,-0.0004,0.4375
2025-08-18,TTML,-0.049859,-0.550039,False,-0.0004,0.4375
2025-08-18,TVSMOTOR,-0.103246,0.349332,False,-0.0004,0.4375
2025-08-18,UCOBANK,-0.0097,0.091507,False,-0.0004,0.4375
2025-08-18,ULTRACEMCO,0.019438,-1.228539,False,-0.0004,0.4375
2025-08-18,UNIONBANK,-0.077538,-0.809376,False,-0.0004,0.4375
2025-08-18,UNOMINDA,-0.074834,1.26009,False,-0.0004,0.4375
2025-08-18,UPL,0.138533,1.172028,True,-0.0004,0.4375
2025-08-18,VBL,0.121945,0.671669,True,-0.0004,0.4375
2025-08-18,VEDL,0.014363,0.783057,False,-0.0004,0.4375
2025-08-18,VINATIORGA,-0.041434,-0.659093,False,-0.0004,0.4375
2025-08-18,VSTLIFE,-0.034475,3.394775,False,-0.0004,0.4375
2025-08-18,WESTLIFE,0.034376,1.786821,False,-0.0004,0.4375
2025-08-18,YESBANK,-0.100145,0.580737,False,-0.0004,0.4375
2025-08-19,AARTIIND,-0.099573,0.115093,False,-0.0317,0.4688
2025-08-19,ABFRL,-0.150379,1.805132,False,-0.0317,0.4688
2025-08-19,ACC,-0.087659,-0.897567,False,-0.0317,0.4688
2025-08-19,ADANIENSOL,-0.056672,-1.774733,False,-0.0317,0.4688
2025-08-19,ADANIPORTS,0.062893,-1.502225,True,-0.0317,0.4688
2025-08-19,ADANIPOWER,-0.143755,-0.337037,False,-0.0317,0.4688
2025-08-19,ALKALI,-0.124053,-1.313518,False,-0.0317,0.4688
2025-08-19,AMBUJACEM,0.0706,-0.857361,True,-0.0317,0.4688
2025-08-19,APLAPOLLO,-0.013082,0.618272,False,-0.0317,0.4688
2025-08-19,APOLLOHOSP,0.033889,0.295753,False,-0.0317,0.4688
2025-08-19,APOLLOPIPE,0.015302,0.519696,False,-0.0317,0.4688
2025-08-19,ASHOKLEY,-0.129165,-0.038012,False,-0.0317,0.4688
2025-08-19,ASIANPAINT,-0.041408,-0.812981,False,-0.0317,0.4688
2025-08-19,ASTRAZEN,0.070921,-0.639687,True,-0.0317,0.4688
2025-08-19,AXISBANK,-0.056627,-0.668879,False,-0.0317,0.4688
2025-08-19,BAJAJ-AUTO,-0.317719,0.067678,False,-0.0317,0.4688
2025-08-19,BALKRISIND,-0.127959,-0.849053,False,-0.0317,0.4688
2025-08-19,BANDHANBNK,0.123646,-1.038925,True,-0.0317,0.4688
2025-08-19,BANKBARODA,0.022384,-1.686867,False,-0.0317,0.4688
2025-08-19,BEL,0.072099,-0.882539,True,-0.0317,0.4688
2025-08-19,BEML,0.003351,-1.185383,False,-0.0317,0.4688
2025-08-19,BHEL,0.114673,-0.905308,True,-0.0317,0.4688
2025-08-19,BOSCHLTD,0.093988,0.101277,True,-0.0317,0.4688
2025-08-19,BRITANNIA,0.071123,2.82749,True,-0.0317,0.4688
2025-08-19,CANBK,-0.006078,-1.438776,False,-0.0317,0.4688
2025-08-19,CESC,-0.000577,-0.206148,False,-0.0317,0.4688
2025-08-19,CIPLA,0.009125,1.178164,False,-0.0317,0.4688
2025-08-19,COALINDIA,-0.158863,-0.363651,False,-0.0317,0.4688
2025-08-19,COCHINSHIP,-0.026729,-0.512041,False,-0.0317,0.4688
2025-08-19,COFORGE,-0.101524,1.998876,False,-0.0317,0.4688
2025-08-19,COLPAL,0.017138,0.675318,False,-0.0317,0.4688
2025-08-19,CONCOR,-0.045551,-1.45565,False,-0.0317,0.4688
2025-08-19,COROMANDEL,-0.016786,0.172898,False,-0.0317,0.4688
2025-08-19,CSBBANK,-0.003571,-0.103611,False,-0.0317,0.4688
2025-08-19,DABUR,0.068625,0.492637,True,-0.0317,0.4688
2025-08-19,DALBHARAT,-0.126593,0.89475,False,-0.0317,0.4688
2025-08-19,DBL,-0.164028,-0.834144,False,-0.0317,0.4688
2025-08-19,DEEPAKFERT,-0.088922,-0.033514,False,-0.0317,0.4688
2025-08-19,DEEPAKNTR,0.034123,1.212875,False,-0.0317,0.4688
2025-08-19,DELHIVERY,0.174205,0.728745,True,-0.0317,0.4688
2025-08-19,DEVYANI,0.029493,1.682187,False,-0.0317,0.4688
2025-08-19,DIVISLAB,-0.067032,1.312208,False,-0.0317,0.4688
2025-08-19,DMART,-0.027519,0.705164,False,-0.0317,0.4688
2025-08-19,DRREDDY,-0.13705,0.850196,False,-0.0317,0.4688
2025-08-19,ENDURANCE,-0.149759,-0.289966,False,-0.0317,0.4688
2025-08-19,EQUITASBNK,0.088072,-0.965001,True,-0.0317,0.4688
2025-08-19,ESCORTS,-0.19739,-0.007084,False,-0.0317,0.4688
2025-08-19,EXIDEIND,-0.009802,1.281801,False,-0.0317,0.4688
2025-08-19,FEDERALBNK,-0.109561,-0.940514,False,-0.0317,0.4688
2025-08-19,FINCABLES,0.06993,-0.105681,True,-0.0317,0.4688
2025-08-19,GENUSPOWER,0.179505,0.248643,True,-0.0317,0.4688
2025-08-19,GNFC,-0.167409,1.174687,False,-0.0317,0.4688
2025-08-19,GODREJCP,-0.069749,1.209221,False,-0.0317,0.4688
2025-08-19,GRASIM,-0.031737,0.090308,False,-0.0317,0.4688
2025-08-19,GRSE,0.007763,-0.843797,False,-0.0317,0.4688
2025-08-19,GUJALKALI,0.023198,0.95297,False,-0.0317,0.4688
2025-08-19,HAL,-0.033255,0.049208,False,-0.0317,0.4688
2025-08-19,HCC,-0.105849,-1.089942,False,-0.0317,0.4688
2025-08-19,HCLTECH,-0.059235,0.799559,False,-0.0317,0.4688
2025-08-19,HDFCAMC,0.040007,0.676644,False,-0.0317,0.4688
2025-08-19,HDFCLIFE,-0.154135,-0.300397,False,-0.0317,0.4688
2025-08-19,HEROMOTOCO,-0.075758,1.921674,False,-0.0317,0.4688
2025-08-19,HFCL,-0.042325,-0.747012,False,-0.0317,0.4688
2025-08-19,HINDALCO,0.025317,0.548976,False,-0.0317,0.4688
2025-08-19,HINDCOPPER,0.031237,-0.868443,False,-0.0317,0.4688
2025-08-19,HINDUNILVR,0.068236,1.596762,True,-0.0317,0.4688
2025-08-19,ICICIBANK,0.113248,-0.020333,True,-0.0317,0.4688
2025-08-19,ICICIGI,-0.004674,-1.307443,False,-0.0317,0.4688
2025-08-19,IDFCFIRSTB,-0.044266,-0.786197,False,-0.0317,0.4688
2025-08-19,INDIAMART,-0.012473,1.36246,False,-0.0317,0.4688
2025-08-19,INDIANB,0.044825,-0.372664,False,-0.0317,0.4688
2025-08-19,INDUSINDBK,0.006669,-0.921645,False,-0.0317,0.4688
2025-08-19,INOXGREEN,0.040333,-1.202837,False,-0.0317,0.4688
2025-08-19,IOB,-0.144667,0.726146,False,-0.0317,0.4688
2025-08-19,IRB,-0.080118,-0.428448,False,-0.0317,0.4688
2025-08-19,IRCON,-0.036672,-0.573251,False,-0.0317,0.4688
2025-08-19,IRCTC,-0.09558,0.190492,False,-0.0317,0.4688
2025-08-19,IRFC,-0.036293,-1.746111,False,-0.0317,0.4688
2025-08-19,ITC,0.020062,-0.036572,False,-0.0317,0.4688
2025-08-19,JINDALSTEL,-0.013881,-0.48534,False,-0.0317,0.4688
2025-08-19,JKCEMENT,0.00473,-1.592564,False,-0.0317,0.4688
2025-08-19,JKLAKSHMI,-0.049877,-0.039142,False,-0.0317,0.4688
2025-08-19,JSWENERGY,0.062543,-0.943356,True,-0.0317,0.4688
2025-08-19,JSWINFRA,-0.182231,-1.566988,False,-0.0317,0.4688
2025-08-19,JSWSTEEL,-0.014516,-0.631887,False,-0.0317,0.4688
2025-08-19,JUBLFOOD,-0.031134,1.050575,False,-0.0317,0.4688
2025-08-19,JUSTDIAL,0.084308,-0.276473,True,-0.0317,0.4688
2025-08-19,KANSAINER,0.005887,-1.330353,False,-0.0317,0.4688
2025-08-19,KARURVYSYA,0.030987,-0.0049,False,-0.0317,0.4688
2025-08-19,KEI,0.028567,-0.195815,False,-0.0317,0.4688
2025-08-19,KNRCON,-0.018278,-0.955419,False,-0.0317,0.4688
2025-08-19,KPITTECH,-0.088201,0.346715,False,-0.0317,0.4688
2025-08-19,LICI,0.108182,0.298872,True,-0.0317,0.4688
2025-08-19,LT,0.161815,-0.23973,True,-0.0317,0.4688
2025-08-19,LTIM,-0.042904,1.071541,False,-0.0317,0.4688
2025-08-19,LTTS,-0.029479,2.23046,False,-0.0317,0.4688
2025-08-19,M&M,-0.006259,0.285123,False,-0.0317,0.4688
2025-08-19,M&MFIN,0.028778,0.173253,False,-0.0317,0.4688
2025-08-19,MANYAVAR,-0.216089,0.293696,False,-0.0317,0.4688
2025-08-19,MARICO,-0.032966,-0.033176,False,-0.0317,0.4688
2025-08-19,MARUTI,-0.116785,1.385042,False,-0.0317,0.4688
2025-08-19,MAZDOCK,-0.011238,-0.24037,False,-0.0317,0.4688
2025-08-19,METROPOLIS,0.116171,0.531125,True,-0.0317,0.4688
2025-08-19,MINDACORP,-0.1366,-0.506357,False,-0.0317,0.4688
2025-08-19,MOIL,-0.093495,-0.100617,False,-0.0317,0.4688
2025-08-19,MOTHERSON,-0.041193,-1.823912,False,-0.0317,0.4688
2025-08-19,MPHASIS,0.019071,2.043866,False,-0.0317,0.4688
2025-08-19,NATIONALUM,0.15522,-0.63566,True,-0.0317,0.4688
2025-08-19,NAUKRI,-0.080134,0.748544,False,-0.0317,0.4688
2025-08-19,NESTLEIND,-0.165343,0.522362,False,-0.0317,0.4688
2025-08-19,NHPC,0.042478,-0.568224,False,-0.0317,0.4688
2025-08-19,NMDC,-0.015536,0.0554,False,-0.0317,0.4688
2025-08-19,NTPC,0.050242,0.404961,False,-0.0317,0.4688
2025-08-19,NYKAA,-0.112766,0.971534,False,-0.0317,0.4688
2025-08-19,ONGC,0.053913,-0.091447,False,-0.0317,0.4688
2025-08-19,ORIENTCEM,-0.072983,-0.302729,False,-0.0317,0.4688
2025-08-19,PAGEIND,-0.009923,0.363787,False,-0.0317,0.4688
2025-08-19,PARAGMILK,-0.026492,0.356957,False,-0.0317,0.4688
2025-08-19,PAYTM,0.132816,0.75039,True,-0.0317,0.4688
2025-08-19,PERSISTENT,-0.069816,1.158527,False,-0.0317,0.4688
2025-08-19,PIDILITIND,0.059779,0.540346,True,-0.0317,0.4688
2025-08-19,PNB,0.042682,-1.193981,False,-0.0317,0.4688
2025-08-19,PNCINFRA,0.109411,-0.984438,True,-0.0317,0.4688
2025-08-19,POLICYBZR,0.043625,-0.836296,False,-0.0317,0.4688
2025-08-19,POLYCAB,-0.055827,0.287436,False,-0.0317,0.4688
2025-08-19,PRESTIGE,0.100877,-0.0724,True,-0.0317,0.4688
2025-08-19,PRSMJOHNSN,0.020088,0.17205,False,-0.0317,0.4688
2025-08-19,RAMCOCEM,-0.095164,-0.755274,False,-0.0317,0.4688
2025-08-19,RAYMOND,-0.072457,-0.821497,False,-0.0317,0.4688
2025-08-19,RBLBANK,0.014933,-0.31363,False,-0.0317,0.4688
2025-08-19,RVNL,0.053282,-1.266438,False,-0.0317,0.4688
2025-08-19,SAIL,0.065131,-0.478324,True,-0.0317,0.4688
2025-08-19,SANGHIIND,0.110646,-0.6492,True,-0.0317,0.4688
2025-08-19,SBILIFE,0.055598,-0.286619,False,-0.0317,0.4688
2025-08-19,SBIN,-0.022728,-0.819797,False,-0.0317,0.4688
2025-08-19,SJVN,-0.005563,2.129369,False,-0.0317,0.4688
2025-08-19,SOUTHBANK,-0.051021,0.009363,False,-0.0317,0.4688
2025-08-19,SRF,-0.046147,-0.577004,False,-0.0317,0.4688
2025-08-19,SUBROS,-0.096802,0.040167,False,-0.0317,0.4688
2025-08-19,TATACHEM,0.077655,0.013417,True,-0.0317,0.4688
2025-08-19,TATACONSUM,0.016698,0.365752,False,-0.0317,0.4688
2025-08-19,TATAELXSI,-0.094983,-1.663047,False,-0.0317,0.4688
2025-08-19,TATAPOWER,0.025988,-0.959688,False,-0.0317,0.4688
2025-08-19,TATASTEEL,0.012265,-0.65148,False,-0.0317,0.4688
2025-08-19,TECHM,0.073118,0.512265,True,-0.0317,0.4688
2025-08-19,TEXRAIL,0.012095,0.305459,False,-0.0317,0.4688
2025-08-19,TORNTPOWER,-0.010613,-0.272929,False,-0.0317,0.4688
2025-08-19,TRENT,-0.071697,-0.495103,False,-0.0317,0.4688
2025-08-19,TTML,0.027072,-0.641773,False,-0.0317,0.4688
2025-08-19,TVSMOTOR,-0.150747,0.606824,False,-0.0317,0.4688
2025-08-19,UCOBANK,-0.089913,-0.322607,False,-0.0317,0.4688
2025-08-19,ULTRACEMCO,-0.092284,-0.398776,False,-0.0317,0.4688
2025-08-19,UNIONBANK,-0.165666,-1.273864,False,-0.0317,0.4688
2025-08-19,UNOMINDA,-0.049077,1.744015,False,-0.0317,0.4688
2025-08-19,UPL,0.099364,1.11708,True,-0.0317,0.4688
2025-08-19,VBL,0.065216,0.557064,True,-0.0317,0.4688
2025-08-19,VEDL,-0.038992,-0.022816,False,-0.0317,0.4688
2025-08-19,VINATIORGA,-0.198912,-0.281737,False,-0.0317,0.4688
2025-08-19,VSTLIFE,-0.095724,2.712633,False,-0.0317,0.4688
2025-08-19,WESTLIFE,0.059113,1.13353,True,-0.0317,0.4688
2025-08-19,YESBANK,-0.070785,-0.344439,False,-0.0317,0.4688
2025-08-20,AARTIIND,-0.071174,-0.400529,False,-0.0077,0.5625
2025-08-20,ABFRL,-0.140841,1.105231,False,-0.0077,0.5625
2025-08-20,ACC,-0.093659,-0.265956,False,-0.0077,0.5625
2025-08-20,ADANIENSOL,-0.063184,-1.87932,False,-0.0077,0.5625
2025-08-20,ADANIPORTS,0.119317,-0.742549,True,-0.0077,0.5625
2025-08-20,ADANIPOWER,-0.06394,0.674918,False,-0.0077,0.5625
2025-08-20,ALKALI,-0.065479,-1.76326,False,-0.0077,0.5625
2025-08-20,AMBUJACEM,0.079319,-1.001617,True,-0.0077,0.5625
2025-08-20,APLAPOLLO,0.003015,0.463386,False,-0.0077,0.5625
2025-08-20,APOLLOHOSP,0.066503,0.25292,True,-0.0077,0.5625
2025-08-20,APOLLOPIPE,-0.16308,-0.41753,False,-0.0077,0.5625
2025-08-20,ASHOKLEY,-0.112829,0.108865,False,-0.0077,0.5625
2025-08-20,ASIANPAINT,0.063661,-0.131348,True,-0.0077,0.5625
2025-08-20,ASTRAZEN,0.030555,0.213554,False,-0.0077,0.5625
2025-08-20,AXISBANK,-0.085603,0.054566,False,-0.0077,0.5625
2025-08-20,BAJAJ-AUTO,-0.310836,0.57234,False,-0.0077,0.5625
2025-08-20,BALKRISIND,-0.111003,-0.435168,False,-0.0077,0.5625
2025-08-20,BANDHANBNK,0.019468,-1.148392,False,-0.0077,0.5625
2025-08-20,BANKBARODA,0.032118,-1.011445,False,-0.0077,0.5625
2025-08-20,BEL,0.060704,0.223359,True,-0.0077,0.5625
2025-08-20,BEML,0.002865,-0.817012,False,-0.0077,0.5625
2025-08-20,BHEL,0.024897,-1.035243,False,-0.0077,0.5625
2025-08-20,BOSCHLTD,0.043092,0.223365,False,-0.0077,0.5625
2025-08-20,BRITANNIA,-0.036904,1.409118,False,-0.0077,0.5625
2025-08-20,CANBK,-0.110783,-1.63263,False,-0.0077,0.5625
2025-08-20,CESC,0.004858,-1.234695,False,-0.0077,0.5625
2025-08-20,CIPLA,0.1488,1.730581,True,-0.0077,0.5625
2025-08-20,COALINDIA,-0.026543,0.706701,False,-0.0077,0.5625
2025-08-20,COCHINSHIP,-0.021936,-0.752822,False,-0.0077,0.5625
2025-08-20,COFORGE,-0.095208,1.334489,False,-0.0077,0.5625
2025-08-20,COLPAL,-0.054035,-0.458648,False,-0.0077,0.5625
2025-08-20,CONCOR,-0.067113,-1.019338,False,-0.0077,0.5625
2025-08-20,COROMANDEL,0.034137,-0.698977,False,-0.0077,0.5625
2025-08-20,CSBBANK,0.000322,-1.192911,False,-0.0077,0.5625
2025-08-20,DABUR,-0.01505,-0.419249,False,-0.0077,0.5625
2025-08-20,DALBHARAT,0.098664,1.48958,True,-0.0077,0.5625
2025-08-20,DBL,-0.110461,-0.329453,False,-0.0077,0.5625
2025-08-20,DEEPAKFERT,-0.012703,-0.380561,False,-0.0077,0.5625
2025-08-20,DEEPAKNTR,-0.054172,0.994586,False,-0.0077,0.5625
2025-08-20,DELHIVERY,0.153562,0.617352,True,-0.0077,0.5625
2025-08-20,DEVYANI,-0.289986,1.796193,False,-0.0077,0.5625
2025-08-20,DIVISLAB,0.001713,1.951748,False,-0.0077,0.5625
