,0
2022-02-18,0.0016864695413996874
2022-02-21,0.0016449933595888413
2022-02-22,0.0016319378567349616
2022-02-23,0.0017308431813855653
2022-02-24,0.0016464118066838304
2022-02-25,0.0016343501817264398
2022-02-28,0.0015944879821721363
2022-03-02,0.0012701662610230028
2022-03-03,0.0012267417734666609
2022-03-04,0.0010865427136418997
2022-03-07,0.001073079373034316
2022-03-08,0.001054253419121433
2022-03-09,0.0009744442469779303
2022-03-10,0.0009665219360268901
2022-03-11,0.0009266337291432407
2022-03-14,0.0008648581472003581
2022-03-15,0.0008288223910670098
2022-03-16,0.0008288223910670098
2022-03-17,0.0006314837265272455
2022-03-21,0.0006262213621395185
2022-03-22,0.0006262213621395185
2022-03-23,0.0005994597654668895
2022-03-24,0.0005994597654668895
2022-03-25,0.0005994597654668895
2022-03-28,0.0005994597654668895
2022-03-29,0.0006043334220967016
2022-03-30,0.0006043334220967016
2022-03-31,0.0005611667490897943
2022-04-01,0.00048785192350663437
2022-04-04,0.00047217096882249255
2022-04-05,0.00047708941641439357
2022-04-06,0.0004733029924745968
2022-04-07,0.00044673352522379674
2022-04-08,0.0004429152899654737
2022-04-11,0.0004096966432180632
2022-04-12,0.0004096966432180632
2022-04-13,0.0004096966432180632
2022-04-18,0.0004001920812874855
2022-04-19,0.00039701595365821974
2022-04-20,0.00040142724203219994
2022-04-21,0.00039462484989995114
2022-04-22,0.0003625415287698738
2022-04-25,0.00036003271312244097
2022-04-26,0.00029935482013959935
2022-04-27,0.0002652178669657854
2022-04-28,0.0002652178669657854
2022-04-29,0.000228386908512176
2022-05-02,0.000228386908512176
2022-05-04,0.00022915147492039463
2022-05-05,0.0002234795921442985
2022-05-06,0.00020149191297410318
2022-05-09,0.0001982936286411809
2022-05-10,0.0001897621985033189
2022-05-11,0.0001771113852697643
2022-05-12,0.0001771113852697643
2022-05-13,0.0001771113852697643
2022-05-16,0.00017570573935492493
2022-05-17,0.00018741945531191992
2022-05-18,0.00018593199931738087
2022-05-19,0.00016779229206690467
2022-05-20,0.00016361728008068398
2022-05-23,0.00016225380274667827
2022-05-24,0.00016225380274667827
2022-05-25,0.00012176887209618111
2022-05-26,0.00011879889960603034
2022-05-27,0.00011879889960603034
2022-05-30,0.00011533436325744995
2022-05-31,0.00011533436325744995
2022-06-01,0.00010759482045991054
2022-06-02,0.00010759482045991054
2022-06-03,0.00010759482045991054
2022-06-06,0.00010868163682819247
2022-06-07,8.625526732396228e-05
2022-06-08,8.501298207795656e-05
2022-06-09,8.215845581770771e-05
2022-06-10,8.082254596701326e-05
2022-06-13,7.333897689599352e-05
2022-06-14,7.076389616414067e-05
2022-06-15,7.020227794061574e-05
2022-06-16,6.964511700457911e-05
2022-06-17,6.851267607767538e-05
2022-06-20,5.323326180955888e-05
2022-06-21,5.047940436102119e-05
2022-06-22,4.2066170300851e-05
2022-06-23,3.750900185159214e-05
2022-06-24,2.2145268224420443e-05
2022-06-27,2.1249340803029836e-05
2022-06-28,2.073106419807789e-05
2022-06-29,1.9458104115739775e-05
2022-06-30,1.8222668933788044e-05
2022-07-01,1.8222668933788044e-05
2022-07-04,1.6248546465961004e-05
2022-07-05,1.530716242467914e-05
2022-07-06,1.3998857943937331e-05
2022-07-07,1.1210710728190659e-05
2022-07-08,1.1210710728190659e-05
2022-07-11,1.0705892380698333e-05
2022-07-12,9.212161958443356e-06
2022-07-13,9.212161958443356e-06
2022-07-14,9.014050948584358e-06
2022-07-15,8.584810427223198e-06
2022-07-18,8.302139839985362e-06
2022-07-19,8.302139839985362e-06
2022-07-20,7.751779100123918e-06
2022-07-21,6.935802352742453e-06
2022-07-22,6.495433949393726e-06
2022-07-25,6.072966700652671e-06
2022-07-26,5.976570403816915e-06
2022-07-27,5.4919836143182465e-06
2022-07-28,5.3133825211696855e-06
2022-07-29,5.3133825211696855e-06
2022-08-01,5.3133825211696855e-06
2022-08-02,5.3133825211696855e-06
2022-08-03,5.186873413522789e-06
2022-08-04,4.956291642533894e-06
2022-08-05,4.786527267142173e-06
2022-08-08,4.513011423305478e-06
2022-08-10,4.555992484479816e-06
2022-08-11,3.97189088390548e-06
2022-08-12,3.97189088390548e-06
2022-08-16,3.97189088390548e-06
2022-08-17,3.4990467310595893e-06
2022-08-18,3.2714664558687216e-06
2022-08-19,3.146839162311818e-06
2022-08-22,3.071914420352013e-06
2022-08-23,3.071914420352013e-06
2022-08-24,3.071914420352013e-06
2022-08-25,2.9085649829261312e-06
2022-08-26,2.6708013374964557e-06
2022-08-29,2.646740064185677e-06
2022-08-30,2.2027082145896913e-06
2022-09-01,2.147640509224949e-06
2022-09-02,2.147640509224949e-06
2022-09-05,1.8439337705466733e-06
2022-09-06,1.8439337705466733e-06
2022-09-07,1.6729364935344393e-06
2022-09-08,1.537292994058674e-06
2022-09-09,1.5128915179625047e-06
2022-09-12,1.1126706848804913e-06
2022-09-13,1.076249350615433e-06
2022-09-14,1.076249350615433e-06
2022-09-15,1.076249350615433e-06
2022-09-16,1.076249350615433e-06
2022-09-19,8.910647457524536e-07
2022-09-20,8.769208608992401e-07
2022-09-21,8.624837491649234e-07
2022-09-22,8.624837491649234e-07
2022-09-23,8.30119592885343e-07
2022-09-26,8.30119592885343e-07
2022-09-27,8.30119592885343e-07
2022-09-28,7.927268184310483e-07
2022-09-29,7.927268184310483e-07
2022-09-30,7.99332875251307e-07
2022-10-03,6.43365484958369e-07
2022-10-04,6.322080204669739e-07
2022-10-06,6.26354242499687e-07
2022-10-07,5.289205262117072e-07
2022-10-10,5.289205262117072e-07
2022-10-11,4.6839121868056704e-07
2022-10-12,4.609564374316692e-07
2022-10-13,5.073721898119415e-07
2022-10-14,4.992204492477929e-07
2022-10-17,4.992204492477929e-07
2022-10-18,4.992204492477929e-07
2022-10-19,4.6675082653248927e-07
2022-10-20,4.6675082653248927e-07
2022-10-21,4.541359393289085e-07
2022-10-24,4.39718925381959e-07
2022-10-25,4.3256902415623604e-07
2022-10-27,4.348577491517717e-07
2022-10-28,4.314064971743767e-07
2022-10-31,4.314064971743767e-07
2022-11-01,4.2279859279642053e-07
2022-11-02,3.979936654669008e-07
2022-11-03,3.7588290627429516e-07
2022-11-04,3.7588290627429516e-07
2022-11-07,3.7588290627429516e-07
2022-11-09,3.7588290627429516e-07
2022-11-10,3.7588290627429516e-07
2022-11-11,3.6693331326776434e-07
2022-11-14,3.639501155989207e-07
2022-11-15,3.3506518578948256e-07
2022-11-16,3.2948076602632455e-07
2022-11-17,3.2948076602632455e-07
2022-11-18,3.2948076602632455e-07
2022-11-21,3.1760758526861916e-07
2022-11-22,3.1760758526861916e-07
2022-11-23,3.1760758526861916e-07
2022-11-24,3.8959863792950614e-07
2022-11-25,3.364153317994466e-07
2022-11-28,3.282100798043381e-07
2022-11-29,3.282100798043381e-07
2022-11-30,3.0697059967047984e-07
2022-12-01,2.7768465426417166e-07
2022-12-02,2.731694566338599e-07
2022-12-05,2.731694566338599e-07
2022-12-06,2.731694566338599e-07
2022-12-07,2.731694566338599e-07
2022-12-08,1.8359356435012806e-07
2022-12-09,1.8359356435012806e-07
2022-12-12,1.720155918235434e-07
2022-12-13,1.705821285583472e-07
2022-12-14,1.638129964726985e-07
2022-12-15,1.5913262514490716e-07
2022-12-16,1.472300222885401e-07
2022-12-19,1.435492717313266e-07
2022-12-20,1.332957523219461e-07
2022-12-21,1.232619511856238e-07
2022-12-22,1.2223476825907693e-07
2022-12-23,1.2223476825907693e-07
2022-12-26,1.2223476825907693e-07
2022-12-27,1.2116253344978676e-07
2022-12-28,1.2116253344978676e-07
2022-12-29,1.2116253344978676e-07
2022-12-30,1.3252152096070427e-07
2023-01-02,1.0945295990458168e-07
2023-01-03,1.0945295990458168e-07
2023-01-04,1.1392663247211022e-07
2023-01-05,1.1107846666030747e-07
2023-01-06,1.0841223943114019e-07
2023-01-09,1.0484151884670184e-07
2023-01-10,9.113448660899856e-08
2023-01-11,8.891169425268152e-08
2023-01-12,8.891169425268152e-08
2023-01-13,8.849211954792841e-08
2023-01-16,8.778980113881787e-08
2023-01-17,8.266872940572016e-08
2023-01-18,8.266872940572016e-08
2023-01-19,7.777572982337304e-08
2023-01-20,7.582896247126177e-08
2023-01-23,7.142101871785103e-08
2023-01-24,7.142101871785103e-08
2023-01-25,6.91536847903002e-08
2023-01-27,6.74937821743503e-08
2023-01-30,6.167878144068299e-08
2023-01-31,5.5495444955401486e-08
2023-02-01,5.010005447362634e-08
2023-02-02,4.656221090568618e-08
2023-02-03,4.850230302675644e-08
2023-02-06,4.806534534183071e-08
2023-02-07,4.806534534183071e-08
2023-02-08,4.806534534183071e-08
2023-02-09,4.768387434705428e-08
2023-02-10,4.768387434705428e-08
2023-02-13,5.040866716688595e-08
2023-02-14,4.9677625190833545e-08
2023-02-15,4.9263644980909935e-08
2023-02-16,4.5997887402438105e-08
2023-02-17,4.276996547945999e-08
2023-02-20,4.276996547945999e-08
2023-02-21,3.971496794521285e-08
2023-02-22,3.7421650013000225e-08
2023-02-23,3.682765556834943e-08
2023-02-24,3.0590872387533744e-08
2023-02-27,2.894802924079582e-08
2023-02-28,2.871828297697998e-08
2023-03-01,2.871828297697998e-08
2023-03-02,2.871828297697998e-08
2023-03-03,2.8490360096210298e-08
2023-03-06,2.8490360096210298e-08
2023-03-08,2.528374690448744e-08
2023-03-09,2.4815529369219154e-08
2023-03-10,2.4081850559721485e-08
2023-03-13,2.303934620648679e-08
2023-03-14,2.1955141679122703e-08
2023-03-15,2.1083154136801383e-08
2023-03-16,2.1083154136801383e-08
2023-03-17,2.1083154136801383e-08
2023-03-20,2.0718077874692268e-08
2023-03-21,2.0559318657261675e-08
2023-03-22,1.7671654157102675e-08
2023-03-23,1.707514262437347e-08
2023-03-24,1.7086811459878578e-08
2023-03-27,1.6405626192890837e-08
2023-03-28,1.5732574861900446e-08
2023-03-29,1.3304432588871501e-08
2023-03-31,1.1253198555561739e-08
2023-04-03,1.1080735742449682e-08
2023-04-05,1.1496913610710704e-08
2023-04-06,1.1406741739254148e-08
2023-04-10,1.1406741739254148e-08
2023-04-11,1.2603786654549603e-08
2023-04-12,1.1485199807822259e-08
2023-04-13,1.092941841001203e-08
2023-04-17,1.092941841001203e-08
2023-04-18,1.0845668077368259e-08
2023-04-19,1.0845668077368259e-08
2023-04-20,1.0845668077368259e-08
2023-04-21,1.0845668077368259e-08
2023-04-24,1.0762559509725591e-08
2023-04-25,1.0849005770847886e-08
2023-04-26,1.0849005770847886e-08
2023-04-27,1.0599603339334142e-08
2023-04-28,1.0337884738362929e-08
2023-05-02,7.752598079429526e-09
2023-05-03,7.637306068266123e-09
2023-05-04,7.57285622802759e-09
2023-05-05,7.57285622802759e-09
2023-05-08,7.57285622802759e-09
2023-05-09,7.57285622802759e-09
2023-05-10,7.456797128747474e-09
2023-05-11,7.2309900421732084e-09
2023-05-12,7.004135452614833e-09
2023-05-15,6.661246880406229e-09
2023-05-16,6.594965816919599e-09
2023-05-17,6.594965816919599e-09
2023-05-18,6.594965816919599e-09
2023-05-19,6.594965816919599e-09
2023-05-22,6.594965816919599e-09
2023-05-23,7.01656180521583e-09
2023-05-24,4.3490104880967384e-09
2023-05-25,4.3490104880967384e-09
2023-05-26,4.3490104880967384e-09
2023-05-29,4.311356717637027e-09
2023-05-30,4.311356717637027e-09
2023-05-31,4.311356717637027e-09
2023-06-01,4.497995536582353e-09
2023-06-02,4.429060739086839e-09
2023-06-05,4.289192938954005e-09
2023-06-06,4.255552210021032e-09
2023-06-07,4.255552210021032e-09
2023-06-08,4.0925042326255905e-09
2023-06-09,3.7699874167248576e-09
2023-06-12,3.7699874167248576e-09
2023-06-13,3.616983812186287e-09
2023-06-14,3.616983812186287e-09
2023-06-15,3.616983812186287e-09
2023-06-16,2.8601643911284213e-09
2023-06-19,2.8601643911284213e-09
2023-06-20,2.052588563045102e-09
2023-06-21,1.7485013685199018e-09
2023-06-22,1.7795858372935886e-09
2023-06-23,1.4662957080456664e-09
2023-06-26,1.3578511868918806e-09
2023-06-27,1.3578511868918806e-09
2023-06-28,1.3578511868918806e-09
2023-06-30,1.3578511868918806e-09
2023-07-03,1.3578511868918806e-09
2023-07-04,1.3162312271404052e-09
2023-07-05,1.2837316906678025e-09
2023-07-06,1.085280414815775e-09
2023-07-07,1.060331439762539e-09
2023-07-10,1.0520151147447936e-09
2023-07-11,1.0157102794124243e-09
2023-07-12,1.0157102794124243e-09
2023-07-13,7.827335735658045e-10
2023-07-14,7.287519478026456e-10
2023-07-17,6.82573751105182e-10
2023-07-18,6.601021872827892e-10
2023-07-19,6.297526614307069e-10
2023-07-20,5.119538096853445e-10
2023-07-21,5.033132390577437e-10
2023-07-24,5.033132390577437e-10
2023-07-25,5.033132390577437e-10
2023-07-26,5.033132390577437e-10
2023-07-27,5.033132390577437e-10
2023-07-28,4.917703888991596e-10
2023-07-31,4.4934313966080073e-10
2023-08-01,4.424566547617847e-10
2023-08-02,4.349890318966069e-10
2023-08-03,4.462874483095058e-10
2023-08-04,4.462874483095058e-10
2023-08-07,4.462874483095058e-10
2023-08-08,4.042839237627287e-10
2023-08-09,3.980880015594685e-10
2023-08-10,3.918434838879474e-10
2023-08-11,3.918434838879474e-10
2023-08-14,3.798329556461712e-10
2023-08-16,3.7068035430529964e-10
2023-08-17,3.6762948719167576e-10
2023-08-18,3.9093011577139365e-10
2023-08-21,2.8578367908914177e-10
2023-08-22,2.7483411284051566e-10
2023-08-23,2.7483411284051566e-10
2023-08-24,2.4834407786793584e-10
2023-08-25,2.407319988528267e-10
2023-08-28,2.407319988528267e-10
2023-08-29,2.696724577313086e-10
2023-08-30,2.676060021165093e-10
2023-08-31,2.7245793676145336e-10
2023-09-01,2.7245793676145336e-10
2023-09-04,2.5993113507127163e-10
2023-09-05,2.431256315692171e-10
2023-09-06,2.431256315692171e-10
2023-09-07,2.2367558104367974e-10
2023-09-08,2.0758189093126688e-10
2023-09-11,1.6657806062385615e-10
2023-09-12,1.6161268157447036e-10
2023-09-13,1.4602476217648927e-10
2023-09-14,1.2342569183965163e-10
2023-09-15,1.2251142745565423e-10
2023-09-18,1.1976832647053605e-10
2023-09-20,1.1976832647053605e-10
2023-09-21,1.1976832647053605e-10
2023-09-22,1.1132397417970091e-10
2023-09-25,1.1132397417970091e-10
2023-09-26,1.1132397417970091e-10
2023-09-27,1.1132397417970091e-10
2023-09-28,1.1064151259864525e-10
2023-09-29,1.0712337236063955e-10
2023-10-03,9.553299104775038e-11
2023-10-04,9.258509572162799e-11
2023-10-05,8.891108398664275e-11
2023-10-06,8.753261756824519e-11
2023-10-09,8.753261756824519e-11
2023-10-10,8.557271215804711e-11
2023-10-11,8.557271215804711e-11
2023-10-12,8.557271215804711e-11
2023-10-13,8.639210759515217e-11
2023-10-16,8.036475125130434e-11
2023-10-17,8.123364799065953e-11
2023-10-18,8.003018653894606e-11
2023-10-19,8.003018653894606e-11
2023-10-20,7.943737034236127e-11
2023-10-23,6.943414592887874e-11
2023-10-25,6.943414592887874e-11
2023-10-26,6.889589673563162e-11
2023-10-27,6.889589673563162e-11
2023-10-30,6.305018428533561e-11
2023-10-31,6.109513981137172e-11
2023-11-01,5.456342364454621e-11
2023-11-02,5.456342364454621e-11
2023-11-03,5.456342364454621e-11
2023-11-06,5.456342364454621e-11
2023-11-07,4.4572227629811306e-11
2023-11-08,4.3911898331591876e-11
2023-11-09,4.3911898331591876e-11
2023-11-10,4.4725081634028764e-11
2023-11-13,4.4725081634028764e-11
2023-11-15,4.406248783204316e-11
2023-11-16,3.805396676403727e-11
2023-11-17,3.40320027971065e-11
2023-11-20,3.7206960415415134e-11
2023-11-21,3.6643218590939147e-11
2023-11-22,3.6643218590939147e-11
2023-11-23,3.6643218590939147e-11
2023-11-24,3.635916263286985e-11
2023-11-28,3.6141530630879675e-11
2023-11-29,3.587381558916945e-11
2023-11-30,3.559572399545496e-11
2023-12-01,3.5068379936263036e-11
2023-12-04,3.454884838165173e-11
2023-12-05,2.427427895455023e-11
2023-12-06,2.427427895455023e-11
2023-12-07,1.892494711086231e-11
2023-12-08,1.8784762317448514e-11
2023-12-11,1.8784762317448514e-11
2023-12-12,1.7852978472336982e-11
2023-12-13,1.5015737449123832e-11
2023-12-14,1.5015737449123832e-11
2023-12-15,1.276771037791662e-11
2023-12-18,1.2187059983468732e-11
2023-12-19,1.2187059983468732e-11
2023-12-20,1.1799289893085635e-11
2023-12-21,1.1424709261559108e-11
2023-12-22,1.0863495473271993e-11
2023-12-26,1.0346186165020946e-11
2023-12-27,9.722628143627428e-12
2023-12-28,9.125624661123989e-12
2023-12-29,8.842659555352703e-12
2024-01-01,9.013970338761246e-12
2024-01-02,8.725829749587983e-12
2024-01-03,8.522688739544666e-12
2024-01-04,8.522688739544666e-12
2024-01-05,8.522688739544666e-12
2024-01-08,8.904768546959946e-12
2024-01-09,8.904768546959946e-12
2024-01-10,8.634927075839947e-12
2024-01-11,8.497864741302806e-12
2024-01-12,8.497864741302806e-12
2024-01-15,8.497864741302806e-12
2024-01-16,8.497864741302806e-12
2024-01-17,8.12018186391157e-12
2024-01-18,8.046846888129118e-12
2024-01-19,6.810615301369324e-12
2024-01-23,6.810615301369324e-12
2024-01-24,6.7097172969045935e-12
2024-01-25,6.7097172969045935e-12
2024-01-29,6.6600156872978925e-12
2024-01-30,6.465586419596448e-12
2024-01-31,5.674096514108103e-12
2024-02-01,5.261734848838619e-12
2024-02-02,4.2388573967428e-12
2024-02-05,4.394832668917319e-12
2024-02-06,4.224490317408896e-12
2024-02-07,4.224490317408896e-12
2024-02-08,4.6268227285906955e-12
2024-02-09,4.966526270973062e-12
2024-02-12,3.337096920224539e-12
2024-02-13,3.297369575936152e-12
2024-02-14,3.297369575936152e-12
2024-02-15,3.297369575936152e-12
2024-02-16,3.1282737002471183e-12
2024-02-19,3.1282737002471183e-12
2024-02-20,3.1282737002471183e-12
2024-02-21,3.2886979925674833e-12
2024-02-22,3.3670003257238516e-12
2024-02-23,2.9928891784212014e-12
2024-02-26,2.9032032737479735e-12
2024-02-27,2.5149262904632872e-12
2024-02-28,2.3552484307513327e-12
2024-02-29,2.337405639609277e-12
2024-03-01,2.1787874736420562e-12
2024-03-04,2.1433600350462506e-12
2024-03-05,1.8186085145846973e-12
2024-03-06,1.8186085145846973e-12
2024-03-07,1.8186085145846973e-12
2024-03-11,1.8186085145846973e-12
2024-03-12,1.8186085145846973e-12
2024-03-13,1.5365114920738255e-12
2024-03-14,1.5365114920738255e-12
2024-03-15,1.3554411142200077e-12
2024-03-18,1.3398613312979388e-12
2024-03-19,1.3297108666668937e-12
2024-03-20,1.3297108666668937e-12
2024-03-21,1.1135175658236637e-12
2024-03-22,1.1135175658236637e-12
2024-03-26,1.0175770660002603e-12
2024-03-27,1.0025018502076638e-12
2024-03-28,9.949071392212421e-13
2024-04-01,9.792465638816484e-13
2024-04-02,9.467191430534119e-13
2024-04-03,7.645511356820663e-13
2024-04-04,7.645511356820663e-13
2024-04-05,7.623410510983421e-13
2024-04-08,7.623410510983421e-13
2024-04-09,7.623410510983421e-13
2024-04-10,6.80815149404069e-13
2024-04-12,6.628989612618567e-13
2024-04-15,6.960439093249496e-13
2024-04-16,6.854977894866927e-13
2024-04-18,6.854977894866927e-13
2024-04-19,6.854977894866927e-13
2024-04-22,6.854977894866927e-13
2024-04-23,5.236441447467791e-13
2024-04-24,4.919081359742471e-13
2024-04-25,3.8458272448895684e-13
2024-04-26,3.8120919181800107e-13
2024-04-29,3.691073127126677e-13
2024-04-30,3.358865397774895e-13
2024-05-02,3.2037963320378287e-13
2024-05-03,3.180064507356067e-13
2024-05-06,2.85039274822027e-13
2024-05-07,2.304067471478052e-13
2024-05-08,2.304067471478052e-13
2024-05-09,2.0230836334929236e-13
2024-05-10,1.9781262194153032e-13
2024-05-13,1.9481391208264062e-13
2024-05-14,1.8873241958905556e-13
2024-05-15,1.8873241958905556e-13
2024-05-16,1.8873241958905556e-13
2024-05-17,1.8873241958905556e-13
2024-05-21,1.8444304641657704e-13
2024-05-22,1.8444304641657704e-13
2024-05-23,1.7445749346017327e-13
2024-05-24,1.5189755861578362e-13
2024-05-27,1.2245217626379348e-13
2024-05-28,1.2358599271068047e-13
2024-05-29,1.2358599271068047e-13
2024-05-30,1.323045812616985e-13
2024-05-31,1.2915080926650683e-13
2024-06-03,1.2819413660527345e-13
2024-06-04,9.66207361501248e-14
2024-06-05,8.269618326591018e-14
2024-06-06,7.744563194743969e-14
2024-06-07,7.744563194743969e-14
2024-06-10,8.448614394266148e-14
2024-06-11,8.448614394266148e-14
2024-06-12,8.379926472361544e-14
2024-06-13,9.055847457877337e-14
2024-06-14,8.424044146862639e-14
2024-06-18,8.290329160404502e-14
2024-06-19,7.953323909981555e-14
2024-06-20,7.953323909981555e-14
2024-06-21,7.953323909981555e-14
2024-06-24,7.953323909981555e-14
2024-06-25,3.5348106266584684e-14
2024-06-26,3.481847975855e-14
2024-06-27,3.481847975855e-14
2024-06-28,3.400874767114186e-14
2024-07-01,3.350491437231013e-14
2024-07-02,3.350491437231013e-14
2024-07-03,3.220571209850214e-14
2024-07-04,3.171774676367634e-14
2024-07-05,3.171774676367634e-14
2024-07-08,3.124785421902928e-14
2024-07-09,3.124785421902928e-14
2024-07-10,3.124785421902928e-14
2024-07-11,3.028993902626834e-14
2024-07-12,2.937206208607839e-14
2024-07-15,2.5282013036573965e-14
2024-07-16,2.5282013036573965e-14
2024-07-18,2.5282013036573965e-14
2024-07-19,2.4488514423590173e-14
2024-07-22,2.430711802045247e-14
2024-07-23,2.3183834536173986e-14
2024-07-24,2.3377033157308768e-14
2024-07-25,2.3377033157308768e-14
2024-07-26,2.3377033157308768e-14
2024-07-29,2.3030706740163455e-14
2024-07-30,2.1931513918473835e-14
2024-07-31,2.1769058259818474e-14
