Price,Close,High,Low,Open,Volume
Ticker,SUBROS.NS,SUBROS.NS,SUBROS.NS,SUBROS.NS,SUBROS.NS
Date,,,,,
2021-02-22,322.0412292480469,329.4018709762118,312.2105372947355,328.018665765355,56839
2021-02-23,319.3241882324219,335.42870609628255,313.39614040745073,335.42870609628255,37700
2021-02-24,319.4229431152344,323.32558639438906,314.6805172394589,320.95437345650134,21347
2021-02-25,332.9093017578125,334.44070207001465,314.9769327544832,321.0532059680335,91993
2021-02-26,330.83447265625,334.8853113375092,320.11458022039915,326.0426280022584,52421
2021-03-01,347.3836364746094,353.706881965457,324.1160288018358,332.5140972283899,169115
2021-03-02,339.4795837402344,350.5452561916147,336.9107566911521,350.5452561916147,66707
2021-03-03,327.8704833984375,343.7280008293041,317.34820350448587,343.7280008293041,118660
2021-03-04,321.10260009765625,329.8464769306378,315.5203609262808,325.746249759713,76733
2021-03-05,320.95440673828125,325.99325359855766,315.3721675354191,322.6834207485596,68269
2021-03-08,317.2493896484375,323.572635113462,315.1745667212042,322.97982425545064,70698
2021-03-09,311.5189208984375,321.2014177175971,310.62971969861985,318.8795928085755,53128
2021-03-10,332.4646911621094,334.8359043258111,306.52948122747233,314.8287423762339,177859
2021-03-12,319.2253723144531,332.4646727162184,317.10116126798493,332.4646727162184,53590
2021-03-15,314.13714599609375,323.0786060603617,308.3078748541445,322.1894049180406,67446
2021-03-16,309.04888916015625,321.10259877480894,308.2584948238166,321.10259877480894,66035
2021-03-17,307.8138732910156,316.1625527604916,306.28247298672625,316.1625527604916,27097
2021-03-18,302.23162841796875,312.2105148272634,299.66280169603004,309.3946861157462,39054
2021-03-19,303.7136535644531,309.4935064022882,288.15252754422636,295.4143923839878,44014
2021-03-22,305.1957092285156,308.2091521545108,297.439839278536,303.2691114413538,28874
2021-03-23,308.4561462402344,312.21056502482367,299.712268372982,302.1328701690726,28512
2021-03-24,301.8858642578125,310.92616253493424,300.35446375654175,310.03693111962656,20715
2021-03-25,298.5265808105469,306.72706446755257,295.71075226658473,300.8977937390804,21659
2021-03-26,303.36785888671875,306.28249468712846,295.8590218479374,300.0580560492932,25087
2021-03-30,303.5160217285156,306.5788219235403,302.6267905476565,304.8992266797536,18308
2021-03-31,305.39324951171875,307.1716516803427,302.33041897543677,305.0474407145951,13053
2021-04-01,321.1520080566406,324.412452747784,304.8004867133755,306.28249880436437,226126
2021-04-05,317.4469299316406,322.0905791767339,310.3332910591933,322.0905791767339,28093
2021-04-06,312.7539367675781,321.10261686675904,308.1597053565763,319.0772124210139,29836
2021-04-07,315.0263671875,319.1265944919816,309.6417113498232,314.18655432956706,20320
