Price,Close,High,Low,Open,Volume
Ticker,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS
Date,,,,,
2021-02-12,515.0512084960938,537.1248202755966,464.530267651114,468.5606842285244,14059902
2021-02-15,510.17718505859375,514.5356940044409,500.5697695448539,508.9586950205605,2657865
2021-02-16,503.4754638671875,512.2392785955062,495.46142755671156,510.88016934228693,3175417
2021-02-17,507.59954833984375,531.3134485636289,499.1169154901719,499.1169154901719,5953486
2021-02-18,521.2373046875,528.220265401696,508.16189510545684,508.16189510545684,3794478
2021-02-19,533.2818603515625,550.6689273829162,521.6123541933496,521.9873006018921,9880580
2021-02-22,514.7698974609375,533.2817424151962,510.13020842305144,533.2348884266877,2299939
2021-02-23,522.362060546875,535.203199543348,513.7857213593179,521.7528442947267,3149822
2021-02-24,544.9046020507812,557.6988936714724,530.2357495089071,532.3915489166325,3900108
2021-02-25,539.1400756835938,559.5733976918906,535.6251674066347,556.6208518557276,4200415
2021-02-26,522.8776245117188,549.2160327579451,515.7072474314604,530.5167131409895,4612425
2021-03-01,527.2362670898438,537.0780107421875,521.378086344401,527.6112135410707,2068440
2021-03-02,536.4218139648438,545.5137207524762,532.9537599684741,536.093778768869,2410011
2021-03-03,542.0926513671875,551.1377063359846,537.5467254824612,538.9526890190325,2596642
2021-03-04,576.9605102539062,603.5801072031503,538.9994979418691,540.8272618282824,15871139
2021-03-05,554.324462890625,585.3025081655306,551.1844439964906,582.7249088925859,4647321
2021-03-08,559.8076782226562,582.9592169178248,555.77726184297,566.8843481883176,5825950
2021-03-09,547.2477416992188,566.556338070232,542.7955247226529,566.556338070232,3375768
2021-03-10,537.687255859375,556.5739952540738,532.0164914320005,556.5739952540738,2596632
2021-03-12,540.9678344726562,560.8856478595907,534.2660532024764,553.0122305078264,7816657
2021-03-15,525.4085083007812,536.609361435384,518.3318373340915,527.2831261573241,3483548
2021-03-16,522.2215576171875,530.516716609997,519.2690123709158,529.579407923407,1898170
2021-03-17,505.3031311035156,522.549635221238,503.1941863873761,517.5350562241542,2364082
2021-03-18,511.4894104003906,522.830823704157,494.805325632759,517.3944442462259,4099158
2021-03-19,525.4085083007812,527.845545839565,495.133441359374,506.28744048932253,2726319
2021-03-22,525.595947265625,531.5947468990307,516.3165665971238,524.8929656152474,1962206
2021-03-23,533.2349243164062,539.8897929782859,523.0182369477144,523.0182369477144,3483961
2021-03-24,523.7213134765625,541.0615269876433,520.4407325420337,528.6421848783557,1929662
2021-03-25,515.4730224609375,529.5795094569253,511.2082785610518,526.2052204217789,2464529
2021-03-26,552.4498291015625,555.2148442920189,515.9416399329758,515.9416399329758,8163393
2021-03-30,560.3232421875,571.8990412874862,550.6689720762623,552.4498818481969,6813462
2021-03-31,560.5107421875,576.7730292988861,551.9812537768613,553.1059787299322,3786964
2021-04-01,561.0731201171875,568.0092292990786,556.1522480811806,567.0719203398392,2350611
2021-04-05,542.3267211914062,569.696143153361,538.1088325838411,559.1045676472306,1681325
2021-04-06,540.3587036132812,556.6209938393685,535.3909767564298,547.3885219603751,1625567
2021-04-07,547.9976196289062,570.1180847009043,542.7018019594304,543.6859647699305,4420444
2021-04-08,553.10595703125,563.3226468882826,549.7316678868182,553.0591030281763,3631511
2021-04-09,550.5283813476562,559.6202894797067,543.6391835431713,553.1059809248006,1810213
2021-04-12,529.8139038085938,539.5619401368009,517.3945597564683,538.9526664129879,1875008
2021-04-13,537.7340087890625,539.6554801685749,526.2051233032055,535.2032638753908,1136424
2021-04-15,529.0640869140625,548.9350495472709,524.2837765946119,545.3732295100638,2184542
2021-04-16,532.3912963867188,543.6389998315086,524.8928274235255,529.1107162153218,1482339
2021-04-19,517.2537231445312,526.5799550682635,508.0212564051801,526.5799550682635,1062008
2021-04-20,514.67626953125,537.0779740551111,511.8643429655164,519.7377602330874,1669540
2021-04-22,516.2697143554688,518.5192785278629,510.13035269633446,516.4571875713004,1077666
2021-04-23,515.00439453125,527.517445656731,510.5990311911914,515.5199029924833,874849
2021-04-26,520.4874877929688,524.7053767656975,516.7382531505432,520.1125986539946,992700
2021-04-27,528.0328979492188,538.9525685254681,515.5198481547956,521.0499930457903,1675512
2021-04-28,527.9860229492188,536.1406207556159,524.9866234193179,530.5167680903472,945136
2021-04-29,522.362060546875,535.6718538336661,520.2999702277199,532.391273801439,1159710
2021-04-30,552.91845703125,567.0717963373114,516.7383047909035,522.8776656896576,6493359
2021-05-03,536.6093139648438,559.4327614656833,534.6878422736276,553.0122187585289,1500804
2021-05-04,533.9847412109375,552.0747864385606,531.4539964527401,541.7643914456504,1334378
2021-05-05,532.625732421875,541.3895469306065,529.5794787828586,538.0152580909041,979546
2021-05-06,541.7645874023438,555.636748786803,534.2661156043874,535.2034245791319,2641309
2021-05-07,538.0151977539062,548.1849743401314,534.4534361094873,545.3730482194663,1588585
2021-05-10,543.54541015625,553.0122063992291,542.1394469196418,546.4510446283908,1196044
2021-05-11,574.1016845703125,592.332353587406,539.5149642816612,541.3427280253172,10155865
2021-05-12,560.1825561523438,584.8806170162311,556.4801754201801,579.7254192700944,2993662
2021-05-14,536.8435668945312,561.4479206806184,530.1886978968555,560.323138780069,2120375
2021-05-17,531.5479125976562,542.7019126143562,528.5016583385947,539.8899856059916,1792475
2021-05-18,570.1649780273438,573.6330323115087,536.3750044775504,537.2186053497613,9015134
2021-05-19,562.1510620117188,575.4608609992335,557.6988443467656,573.6330970423875,2018225
2021-05-20,554.5118408203125,574.0079088406205,552.1217149185189,561.4479485439359,2605955
2021-05-21,549.8252563476562,570.7741399583274,546.1229327778886,557.6986722511859,3020824
2021-05-24,594.488037109375,604.2829243694886,520.2531773600703,533.3286450378154,24246327
2021-05-25,626.2160034179688,635.2142024678267,598.9403394800912,608.3134277348657,19646926
2021-05-26,624.8099975585938,638.260412611955,621.4825628968865,632.4959408449736,6101756
2021-05-27,625.8411865234375,632.6835302982367,605.5015712187569,619.8423864637575,8515098
2021-05-28,625.7942504882812,634.1362645801158,620.3109596191778,631.7461385540505,3714443
2021-05-31,641.0254516601562,650.492246777292,624.4819299933298,626.9658209661226,7592579
2021-06-01,649.69580078125,653.3044177951617,634.5582365097913,640.463272172922,3851257
2021-06-02,648.1489868164062,658.4125288520022,640.7442249656478,649.6486579009419,4446672
2021-06-03,663.4270629882812,667.3637708310068,649.5549061599547,650.4922148268522,2927652
2021-06-04,668.816650390625,671.5817226584008,657.7095645323362,662.6772894898666,2180533
2021-06-07,674.5811157226562,701.1069417842331,663.3802647697739,682.1732936793188,7207731
2021-06-08,669.332275390625,684.8447837489476,660.8027871212312,676.034057037146,2623943
2021-06-09,662.4899291992188,677.4868718283298,653.6323485171408,670.1758737383974,1523374
2021-06-10,652.9293212890625,667.2701924448995,650.4923411653317,665.3018095368474,2866714
2021-06-11,643.0408325195312,655.225849605016,638.7292339728035,654.1479785727349,2154202
2021-06-14,638.4010009765625,644.8684545819025,627.2470605786897,641.9628201845985,3786048
2021-06-15,641.7753295898438,653.49168927562,634.1362401912025,639.5257656466597,2573970
2021-06-16,640.5569458007812,651.4297065078979,637.4169265592419,643.9312350660804,2306078
2021-06-17,635.1674194335938,653.8666868240475,629.4498006340951,632.6835278850448,2132830
2021-06-18,645.1965942382812,648.3834675586628,627.0596889002463,636.4327784204294,3641682
2021-06-21,640.791259765625,645.524658323507,634.1363321735254,637.3700593576136,1128467
2021-06-22,659.302978515625,666.4265019255489,644.3060389504931,646.3680723736712,4076890
2021-06-23,654.3822631835938,671.5818594499798,652.8356805400014,664.5051883532225,3045052
2021-06-24,654.9444580078125,660.6151642346745,650.4922416564177,654.5226576485553,1060936
2021-06-25,655.0382080078125,663.286570912774,650.1642481933369,658.365699892985,1260757
2021-06-28,657.4751586914062,665.4891361426356,654.2414324331826,659.8652842879092,953955
2021-06-29,650.7734985351562,662.9116591259867,649.0863541106339,654.2415525909349,517367
2021-06-30,654.5696411132812,664.7394769053946,645.6652066492309,652.8356425485366,1362819
2021-07-01,643.93115234375,660.0528753143471,642.8063703302126,656.584821276269,912047
2021-07-02,636.9950561523438,648.5708544948237,635.0267304985215,646.9305640470416,846824
2021-07-05,650.6798095703125,652.9762276750138,634.0894316248443,642.0565567819931,1197123
2021-07-06,645.9464721679688,656.5849056428314,642.150325233403,652.2733074471823,922761
2021-07-07,649.18017578125,660.3810295187709,643.275140657044,648.0554507738202,2119973
2021-07-08,639.0103759765625,654.2416463977127,635.4954674178356,651.1953923134827,1063174
2021-07-09,631.6994018554688,640.1820367275956,624.3414919982534,639.8070902500915,2317086
2021-07-12,641.7285766601562,657.9908635816836,637.3700672871008,639.5727203714126,3462516
2021-07-13,636.8075561523438,646.7430055276612,632.7770829595651,644.9152421137612,1568797
2021-07-14,633.9020385742188,641.9629299601775,628.8406045125599,637.8387476502638,2763407
2021-07-15,627.1531982421875,639.0101756126822,625.887854441318,639.0101756126822,1617688
2021-07-16,619.93603515625,629.8714851032329,616.983489686314,628.0905755802895,871634
2021-07-19,616.7490844726562,622.8884446164565,611.125232638559,617.4052119617235,1409373
2021-07-20,622.7478637695312,627.9967691054087,616.2335574840704,620.0296459152655,1822387
2021-07-22,626.4036254882812,633.6209166013892,621.6233722258457,625.9818249748183,1315679
2021-07-23,621.9044799804688,647.4930025303698,620.7796978138011,629.8247519434565,826880
2021-07-26,616.9834594726562,626.7783469516165,615.3431692271915,622.2792765772415,876223
2021-07-27,599.0808715820312,621.2481877562063,589.2391303454914,620.0765518947135,1109916
2021-07-28,599.3153076171875,608.9227234265716,593.6914544604749,604.1892679193043,1506971
2021-07-29,590.5982666015625,605.6421189806176,588.6767949558036,605.6421189806176,1170610
2021-07-30,603.5331420898438,624.0133159055962,601.1429589505881,617.4990084885568,6602645
2021-08-02,647.9615478515625,650.6329121985132,613.4685962063909,618.6237944938395,5654405
2021-08-03,655.6007080078125,659.6779787550938,647.72729052689,649.5550542859036,2841977
2021-08-04,649.3676147460938,671.1131933465688,647.2586696552701,655.319560772141,2213237
2021-08-05,655.1321411132812,667.0828309384646,649.5551410864354,651.4297590982288,1864082
2021-08-06,647.071044921875,662.4429306459887,644.7277731473932,655.1319341513623,1580014
2021-08-09,628.371826171875,651.2421259758328,626.8720978053415,651.2421259758328,1864257
2021-08-10,620.5921630859375,636.6201786528342,610.844185428004,628.3718722626469,1584560
2021-08-11,614.5464477539062,626.5439871980512,611.2658674335427,620.4983348801965,1863492
2021-08-12,630.8088989257812,640.6974965236461,615.8119563064462,619.5143379573537,3531889
2021-08-13,624.3413696289062,634.4643504494343,621.6700624288602,627.9968968372957,629414
2021-08-16,633.527099609375,639.197806933989,625.1850276315236,629.6840988473829,1440901
2021-08-17,623.919677734375,639.5258362330553,620.3110042275831,635.4954194980565,1295072
2021-08-18,631.230712890625,639.0103655991745,619.5612052234021,628.9342945611237,1962740
2021-08-20,609.156982421875,631.2305921481873,607.3760729048432,631.2305921481873,1384705
2021-08-23,612.2501220703125,621.3420289087284,608.2665596542511,613.9372664753572,1099874
2021-08-24,607.7510375976562,619.1861589797816,603.7205640649398,612.2501083129436,1395465
2021-08-25,603.2050170898438,612.7655775037432,598.0029651202877,608.3133610706376,1509816
2021-08-26,612.1094360351562,622.9353400950585,603.9548388908513,608.0321660673953,2850012
2021-08-27,612.390625,618.5768968335449,608.6883013491961,615.2963163367326,996004
2021-08-30,637.2761840820312,639.9474908932032,613.9371754449623,613.9371754449623,2140598
2021-08-31,636.9481811523438,650.4923047020918,630.9025279738014,639.2445991452832,2201566
