Price,Close,High,Low,Open,Volume
Ticker,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS
Date,,,,,
2021-02-12,155.5712127685547,158.0124158219842,154.4615750169958,156.303570975507,444996
2021-02-15,158.90013122558594,160.63116346561486,157.169098985557,157.79049343769776,697246
2021-02-16,160.8308868408203,161.2969292447687,159.38835786765026,159.65467361792722,491494
2021-02-17,159.36618041992188,161.3191538455271,157.47979610071334,161.3191538455271,356722
2021-02-18,162.25119018554688,163.87127177538227,159.41052088843028,159.76561301643216,792180
2021-02-19,161.14157104492188,165.8686381801712,159.14422331297357,162.45094886512936,628874
2021-02-22,156.68084716796875,163.38306175306883,155.6155976583395,162.76166733456697,312700
2021-02-23,170.7776336669922,176.88325116825607,157.15223327976818,158.2521473015489,7924104
2021-02-24,170.59805297851562,177.73623192880646,158.13990568863719,174.63853318063838,3003714
2021-02-25,171.630615234375,173.65085534218517,168.53291647585877,171.495938040773,1515744
2021-02-26,166.93917846679688,171.45104260077915,166.1086325638516,169.70017056523216,770686
2021-03-01,174.39161682128906,177.19750579253758,167.63502795814483,168.9818546643441,1926802
2021-03-02,183.86428833007812,191.47386475425654,174.18958856893678,175.08747304609625,8509700
2021-03-03,180.81150817871094,186.28860962365692,179.57691687519397,185.41316667363776,1202334
2021-03-04,181.6420135498047,185.2784480436585,177.33216576822343,179.17283149480411,1062192
2021-03-05,176.95059204101562,181.14820498335837,175.24461690432426,181.14820498335837,934494
2021-03-08,177.8260040283203,179.17283059702666,172.48359471257749,177.8260040283203,835508
2021-03-09,173.42636108398438,179.4646389698504,172.8427417220573,178.76878406135057,473880
2021-03-10,171.3387908935547,174.32425383576606,170.59803899069456,173.96510554972144,490912
2021-03-12,171.69793701171875,174.8854154325042,170.19397801422517,171.922408094908,512776
2021-03-15,168.9594268798828,172.1469197525778,167.94930676744903,172.1469197525778,372196
2021-03-16,167.27584838867188,169.8572657597914,166.64733211669864,169.02672003939273,264336
2021-03-17,162.7415771484375,167.27589693463054,162.06816372575432,167.27589693463054,323008
2021-03-18,161.75389099121094,165.569900205775,160.20504841273674,163.8639250959868,373962
2021-03-19,162.3599395751953,163.63942755131893,156.23188144817283,162.24770402817796,367156
2021-03-22,162.2028045654297,165.65966484045464,161.19268465786593,162.0681273913391,284974
2021-03-23,162.40484619140625,164.6046603036312,160.38460622496166,163.28028899045054,197990
2021-03-24,159.91322326660156,164.35774847730355,159.3520454950324,162.51708264643082,349650
2021-03-25,157.6460418701172,159.80097252856643,155.98496404447968,159.39691361092554,298716
2021-03-26,158.8806915283203,161.70903649323586,157.37673194784531,157.57876148127963,409536
2021-03-30,165.79434204101562,171.29388376085186,158.02764778631447,159.82341651115897,667142
2021-03-31,168.0390625,172.39380738556395,166.10861649129862,167.90438531823156,707460
2021-04-01,169.90219116210938,171.0469883598566,167.4554505465263,168.12886388652575,226422
2021-04-05,165.90660095214844,169.61037446876946,163.63944809798394,168.35334166459253,221804
2021-04-06,164.46998596191406,167.07384537230342,163.90880818375865,165.90659285361428,167830
2021-04-07,164.49244689941406,166.66981967434313,163.86393045423634,165.7943767574174,188234
2021-04-08,164.78424072265625,167.34321692448984,163.86391462760238,163.86391462760238,278706
2021-04-09,168.5778045654297,171.72040012324064,164.98626678507432,166.08618071055992,1441898
2021-04-12,160.11524963378906,165.95149884410984,158.9031137874082,163.8639201359288,440344
2021-04-13,161.86611938476562,162.74156223427784,158.81331762862285,159.3744954294307,208416
2021-04-15,161.0131072998047,162.06812414447182,159.48670665463607,159.86831024108517,174892
2021-04-16,160.63150024414062,162.1130176006001,159.41936462590377,161.0131038223481,175826
2021-04-19,156.92774963378906,159.1275775019133,155.334010211581,157.9827666051208,291776
2021-04-20,157.10736083984375,160.13772131613248,156.63596321204216,157.21959641303962,155322
2021-04-22,157.0624542236328,158.54395821857156,152.86484130379884,156.23190829286932,248166
2021-04-23,156.90530395507812,159.3744861346287,155.8053900493903,157.01753950869406,175006
2021-04-26,157.82565307617188,159.73365776644297,157.17469499045805,158.02768258245302,182124
2021-04-27,160.58663940429688,162.7864535672401,157.73585353468349,157.73585353468349,451960
2021-04-28,162.11302185058594,162.71909652590708,160.81109228547658,161.43960858925752,195014
2021-04-29,161.26004028320312,163.3925156877522,159.8907583820104,162.9211181674222,147482
2021-04-30,164.11082458496094,166.64735911233205,159.37448959964576,160.04790293598228,638990
2021-05-03,165.18829345703125,168.35333059190745,162.65175898227656,163.72923125856806,581576
2021-05-04,165.23318481445312,169.25122331504903,164.29041707744608,166.10862765667943,531750
2021-05-05,167.32078552246094,170.3286904394124,165.23319305619785,167.18609462429177,756004
2021-05-06,167.94931030273438,170.9572153693631,167.2309999119795,169.70018246101546,471868
2021-05-07,166.01881408691406,169.31854187792848,164.76178145254104,168.57779001479335,343758
2021-05-10,165.70462036132812,168.3309357893009,164.33533800454993,166.33313689692542,627574
2021-05-11,165.21075439453125,167.81461406506233,163.41498532502547,165.6596966619077,760432
2021-05-12,168.9594268798828,171.9448902498387,166.04130211062966,166.04130211062966,1615338
2021-05-14,172.10202026367188,173.71821516001233,169.700176402505,171.49594546496536,1179252
2021-05-17,176.5240478515625,180.69920410593357,172.8651585967426,174.3691174455756,2714944
2021-05-18,173.224365234375,177.96070036398268,172.39381935413147,175.71598917447574,1021932
