Price,Close,High,Low,Open,Volume
Ticker,CANBK.NS,CANBK.NS,CANBK.NS,CANBK.NS,CANBK.NS
Date,,,,,
2021-02-22,27.050447463989258,28.15204957800553,26.840618728115285,27.977191464325276,82717840
2021-02-23,27.854793548583984,28.09959292214821,27.102905946760906,27.102905946760906,101122890
2021-02-24,28.12582015991211,28.624166977189706,27.164105487227626,27.872277716180765,86205500
2021-02-25,28.589191436767578,29.00884888271198,28.396847190031885,28.501760717732758,84248020
2021-02-26,27.487590789794922,28.099590846059613,27.102903944310757,27.977191168320783,102290685
2021-03-01,27.408905029296875,27.977191396014305,27.1203903097283,27.8460486448596,67907515
2021-03-02,27.75861930847168,28.361876291217598,27.435132302484437,27.609990413975467,89081495
2021-03-03,28.991363525390625,29.20119392162562,27.92473373778683,27.977190503060328,134824005
2021-03-04,29.472219467163086,30.1541657222652,28.291933131054616,28.589190899909166,158072265
2021-03-05,27.90724754333496,29.236162822487675,27.49633315888537,29.20119386912888,155722910
2021-03-08,28.213247299194336,28.816504244198857,27.977189363721035,28.326905564823896,81364795
2021-03-09,27.968448638916016,28.720334532212824,27.548791163461438,28.46679376703522,75612295
2021-03-10,28.187023162841797,28.45805008311465,27.933479053113224,28.22199211907163,49132145
2021-03-12,27.452619552612305,28.711593670360802,27.199077115068235,28.458049565246125,79507070
2021-03-15,27.679933547973633,27.802333226460757,26.53461774443834,27.540047724682477,78056920
2021-03-16,27.548791885375977,27.95970629908025,26.971762424612265,27.802334324768214,77430805
2021-03-17,26.272329330444336,27.653703020680172,26.088729821411633,27.47010351164747,87762375
2021-03-18,25.63409996032715,27.06793040803158,25.022099932254253,26.71821586805129,101310520
2021-03-19,26.403474807739258,26.648274162990774,24.72484327248792,25.266900417033877,119483480
2021-03-22,26.22861671447754,26.971761188235178,25.79147310256958,26.403474826268937,95556770
2021-03-23,26.901819229125977,27.35644900181717,25.983816611087533,26.39473268806906,107108145
2021-03-24,25.940101623535156,27.041703709778055,25.80021580314595,26.691989158805036,69870025
2021-03-25,25.07455825805664,26.316046202987092,23.964213065340346,25.983816118635957,167465350
2021-03-26,25.555416107177734,25.96633218497631,25.23193075611354,25.704045007484975,82874275
2021-03-30,25.712785720825195,26.141186237091212,25.319355824473526,25.87890075123706,65449225
2021-03-31,26.613304138183594,27.172847439962087,25.433016026870327,25.69530153268635,125375210
